season,match_id,round_number,round,round_name,finals_flag,date,venue,home_team,away_team,home_goals,home_behinds,home_score,away_goals,away_behinds,away_score
1998,1454,8,Round 8,Round 8,0,1998-05-17,Football Park,Adelaide,Richmond,11,13,79,14,8,92
1998,1455,8,Round 8,Round 8,0,1998-05-17,Subiaco Oval,West Coast,Carlton,12,20,92,12,12,84
1998,1456,9,Round 9,Round 9,0,1998-05-22,WACA,Fremantle,St Kilda,14,21,105,13,12,90
1998,1457,9,Round 9,Round 9,0,1998-05-23,Princes Park,Carlton,North Melbourne,10,14,74,17,13,115
1998,1458,9,Round 9,Round 9,0,1998-05-23,Kardinia Park,Geelong,West Coast,5,14,44,9,11,65
1998,1459,9,Round 9,Round 9,0,1998-05-23,Waverley Park,Western Bulldogs,Richmond,13,10,88,11,9,75
1998,1460,9,Round 9,Round 9,0,1998-05-23,MCG,Melbourne,Essendon,12,12,84,18,14,122
1998,1461,9,Round 9,Round 9,0,1998-05-23,Gabba,Brisbane,Adelaide,6,14,50,14,14,98
1998,1462,9,Round 9,Round 9,0,1998-05-24,SCG,Sydney,Hawthorn,17,15,117,11,14,80
1998,1463,9,Round 9,Round 9,0,1998-05-24,Football Park,Port Adelaide,Collingwood,11,14,80,9,9,63
1998,1464,10,Round 10,Round 10,0,1998-05-29,WACA,West Coast,Western Bulldogs,16,17,113,15,10,100
1998,1465,10,Round 10,Round 10,0,1998-05-30,Princes Park,Carlton,Brisbane,17,9,111,12,15,87
1998,1466,10,Round 10,Round 10,0,1998-05-30,MCG,Richmond,Port Adelaide,13,19,97,9,13,67
1998,1467,10,Round 10,Round 10,0,1998-05-30,Waverley Park,Hawthorn,Essendon,13,9,87,13,15,93
1998,1468,10,Round 10,Round 10,0,1998-05-30,SCG,Sydney,St Kilda,8,5,53,24,10,154
1998,1469,10,Round 10,Round 10,0,1998-05-31,Football Park,Adelaide,Melbourne,17,9,111,8,10,58
1998,1470,10,Round 10,Round 10,0,1998-05-31,Victoria Park,Collingwood,Fremantle,19,5,119,17,10,112
1998,1471,10,Round 10,Round 10,0,1998-05-31,MCG,North Melbourne,Geelong,13,13,91,17,12,114
1998,1472,11,Round 11,Round 11,0,1998-06-05,MCG,Essendon,Sydney,24,16,160,15,10,100
1998,1473,11,Round 11,Round 11,0,1998-06-06,Waverley Park,Hawthorn,Melbourne,10,10,70,18,9,117
1998,1474,11,Round 11,Round 11,0,1998-06-06,MCG,Geelong,Carlton,12,8,80,9,9,63
1998,1475,11,Round 11,Round 11,0,1998-06-06,Football Park,Port Adelaide,West Coast,7,13,55,8,9,57
1998,1476,11,Round 11,Round 11,0,1998-06-07,Subiaco Oval,Fremantle,Brisbane,17,19,121,7,8,50
1998,1477,11,Round 11,Round 11,0,1998-06-07,Princes Park,Western Bulldogs,Adelaide,24,11,155,13,10,88
1998,1478,11,Round 11,Round 11,0,1998-06-08,MCG,North Melbourne,Collingwood,19,12,126,13,19,97
1998,1479,11,Round 11,Round 11,0,1998-06-08,Waverley Park,St Kilda,Richmond,21,11,137,16,14,110
1998,1480,12,Round 12,Round 12,0,1998-06-12,WACA,West Coast,Hawthorn,19,9,123,17,6,108
1998,1481,12,Round 12,Round 12,0,1998-06-13,Princes Park,Carlton,Sydney,14,16,100,11,8,74
1998,1482,12,Round 12,Round 12,0,1998-06-13,MCG,Melbourne,Geelong,7,4,46,22,9,141
1998,1483,12,Round 12,Round 12,0,1998-06-13,Football Park,Adelaide,Essendon,15,18,108,15,16,106
1998,1484,12,Round 12,Round 12,0,1998-06-14,Gabba,Brisbane,Port Adelaide,18,15,123,18,15,123
1998,1485,12,Round 12,Round 12,0,1998-06-14,Waverley Park,Collingwood,St Kilda,11,16,82,17,15,117
1998,1486,12,Round 12,Round 12,0,1998-06-14,MCG,Richmond,North Melbourne,19,13,127,14,8,92
1998,1487,12,Round 12,Round 12,0,1998-06-14,Princes Park,Western Bulldogs,Fremantle,18,14,122,15,6,96
1998,1488,13,Round 13,Round 13,0,1998-06-19,MCG,Essendon,West Coast,11,6,72,11,17,83
1998,1489,13,Round 13,Round 13,0,1998-06-20,MCG,Collingwood,Adelaide,10,10,70,11,13,79
1998,1490,13,Round 13,Round 13,0,1998-06-20,Kardinia Park,Geelong,Brisbane,12,8,80,15,16,106
1998,1491,13,Round 13,Round 13,0,1998-06-20,Waverley Park,Hawthorn,North Melbourne,17,12,114,17,10,112
1998,1492,13,Round 13,Round 13,0,1998-06-20,Football Park,Port Adelaide,Western Bulldogs,11,7,73,5,9,39
1998,1493,13,Round 13,Round 13,0,1998-06-21,MCG,Melbourne,St Kilda,5,12,42,19,13,127
1998,1494,13,Round 13,Round 13,0,1998-06-21,SCG,Sydney,Richmond,16,6,102,13,13,91
1998,1495,13,Round 13,Round 13,0,1998-06-21,Subiaco Oval,Fremantle,Carlton,10,16,76,10,8,68
1998,1496,14,Round 14,Round 14,0,1998-06-26,MCG,North Melbourne,Essendon,19,13,127,16,13,109
1998,1497,14,Round 14,Round 14,0,1998-06-27,Princes Park,Carlton,Hawthorn,13,14,92,11,10,76
1998,1498,14,Round 14,Round 14,0,1998-06-27,MCG,Richmond,Fremantle,23,7,145,8,7,55
1998,1499,14,Round 14,Round 14,0,1998-06-27,Waverley Park,St Kilda,Western Bulldogs,12,15,87,10,12,72
1998,1500,14,Round 14,Round 14,0,1998-06-27,Football Park,Port Adelaide,Geelong,13,13,91,10,13,73
1998,1501,14,Round 14,Round 14,0,1998-06-28,Gabba,Brisbane,Collingwood,19,21,135,12,11,83
1998,1502,14,Round 14,Round 14,0,1998-06-28,SCG,Sydney,Adelaide,12,15,87,18,16,124
1998,1503,14,Round 14,Round 14,0,1998-06-28,Subiaco Oval,West Coast,Melbourne,11,13,79,14,12,96
1998,1504,15,Round 15,Round 15,0,1998-07-03,MCG,Richmond,Carlton,20,12,132,11,4,70
1998,1505,15,Round 15,Round 15,0,1998-07-04,MCG,Essendon,Port Adelaide,16,12,108,12,9,81
1998,1506,15,Round 15,Round 15,0,1998-07-04,Waverley Park,St Kilda,North Melbourne,12,7,79,22,13,145
1998,1507,15,Round 15,Round 15,0,1998-07-04,Princes Park,Western Bulldogs,Melbourne,12,11,83,9,11,65
1998,1508,15,Round 15,Round 15,0,1998-07-04,Gabba,Brisbane,West Coast,6,13,49,11,10,76
1998,1509,15,Round 15,Round 15,0,1998-07-05,MCG,Collingwood,Geelong,10,11,71,9,7,61
1998,1510,15,Round 15,Round 15,0,1998-07-05,Football Park,Adelaide,Hawthorn,9,14,68,4,11,35
1998,1511,15,Round 15,Round 15,0,1998-07-05,Subiaco Oval,Fremantle,Sydney,10,9,69,13,4,82
1998,1512,16,Round 16,Round 16,0,1998-07-17,Football Park,Adelaide,Carlton,16,5,101,16,9,105
1998,1513,16,Round 16,Round 16,0,1998-07-18,Kardinia Park,Geelong,St Kilda,10,16,76,15,10,100
1998,1514,16,Round 16,Round 16,0,1998-07-18,MCG,Melbourne,Fremantle,16,10,106,13,5,83
1998,1515,16,Round 16,Round 16,0,1998-07-18,Princes Park,Western Bulldogs,Brisbane,27,15,177,13,8,86
1998,1516,16,Round 16,Round 16,0,1998-07-18,Waverley Park,Hawthorn,Collingwood,4,14,38,19,10,124
1998,1517,16,Round 16,Round 16,0,1998-07-19,MCG,Essendon,Richmond,14,10,94,10,15,75
1998,1518,16,Round 16,Round 16,0,1998-07-19,SCG,Sydney,Port Adelaide,18,10,118,12,12,84
1998,1519,16,Round 16,Round 16,0,1998-07-19,Subiaco Oval,West Coast,North Melbourne,11,14,80,13,16,94
1998,1520,17,Round 17,Round 17,0,1998-07-24,Subiaco Oval,Fremantle,Adelaide,14,14,98,15,7,97
1998,1521,17,Round 17,Round 17,0,1998-07-25,Princes Park,Carlton,Western Bulldogs,29,11,185,15,15,105
1998,1522,17,Round 17,Round 17,0,1998-07-25,Victoria Park,Collingwood,West Coast,9,11,65,13,8,86
1998,1523,17,Round 17,Round 17,0,1998-07-25,MCG,North Melbourne,Melbourne,22,20,152,13,9,87
1998,1524,17,Round 17,Round 17,0,1998-07-25,Football Park,Port Adelaide,Hawthorn,18,11,119,15,8,98
1998,1525,17,Round 17,Round 17,0,1998-07-26,Gabba,Brisbane,Sydney,14,5,89,22,17,149
1998,1526,17,Round 17,Round 17,0,1998-07-26,MCG,Richmond,Geelong,10,7,67,8,10,58
1998,1527,17,Round 17,Round 17,0,1998-07-26,Waverley Park,St Kilda,Essendon,13,9,87,14,6,90
1998,1528,18,Round 18,Round 18,0,1998-07-31,MCG,Collingwood,Western Bulldogs,10,7,67,16,14,110
1998,1529,18,Round 18,Round 18,0,1998-08-01,Manuka Oval,North Melbourne,Port Adelaide,18,23,131,10,16,76
1998,1530,18,Round 18,Round 18,0,1998-08-01,Kardinia Park,Geelong,Sydney,12,15,87,19,7,121
1998,1531,18,Round 18,Round 18,0,1998-08-01,MCG,Melbourne,Brisbane,22,19,151,8,8,56
1998,1532,18,Round 18,Round 18,0,1998-08-01,Football Park,Adelaide,St Kilda,19,23,137,10,7,67
1998,1533,18,Round 18,Round 18,0,1998-08-02,MCG,Essendon,Carlton,12,12,84,11,12,78
1998,1534,18,Round 18,Round 18,0,1998-08-02,Waverley Park,Hawthorn,Richmond,10,10,70,4,10,34
1998,1535,18,Round 18,Round 18,0,1998-08-02,Subiaco Oval,West Coast,Fremantle,15,9,99,8,12,60
1998,1536,19,Round 19,Round 19,0,1998-08-07,Gabba,Brisbane,North Melbourne,12,14,86,15,23,113
1998,1537,19,Round 19,Round 19,0,1998-08-08,MCG,Melbourne,Carlton,16,17,113,8,16,64
1998,1538,19,Round 19,Round 19,0,1998-08-08,Waverley Park,St Kilda,Hawthorn,10,9,69,19,14,128
1998,1539,19,Round 19,Round 19,0,1998-08-08,Princes Park,Western Bulldogs,Geelong,13,18,96,14,13,97
1998,1540,19,Round 19,Round 19,0,1998-08-08,Subiaco Oval,Fremantle,Essendon,12,14,86,18,11,119
1998,1541,19,Round 19,Round 19,0,1998-08-09,MCG,Richmond,Collingwood,12,14,86,9,13,67
1998,1542,19,Round 19,Round 19,0,1998-08-09,SCG,Sydney,West Coast,10,14,74,9,14,68
1998,1543,19,Round 19,Round 19,0,1998-08-09,Football Park,Adelaide,Port Adelaide,22,12,144,10,10,70
1998,1544,20,Round 20,Round 20,0,1998-08-14,MCG,North Melbourne,Fremantle,22,19,151,7,5,47
1998,1545,20,Round 20,Round 20,0,1998-08-15,MCG,Essendon,Collingwood,16,13,109,14,15,99
1998,1546,20,Round 20,Round 20,0,1998-08-15,Kardinia Park,Geelong,Adelaide,6,8,44,18,10,118
1998,1547,20,Round 20,Round 20,0,1998-08-15,Waverley Park,Western Bulldogs,Sydney,15,9,99,15,7,97
1998,1548,20,Round 20,Round 20,0,1998-08-15,Gabba,Brisbane,Hawthorn,7,17,59,13,16,94
1998,1549,20,Round 20,Round 20,0,1998-08-16,MCG,Carlton,St Kilda,19,20,134,15,14,104
1998,1550,20,Round 20,Round 20,0,1998-08-16,Football Park,Port Adelaide,Melbourne,10,11,71,14,10,94
1998,1551,20,Round 20,Round 20,0,1998-08-16,Subiaco Oval,West Coast,Richmond,16,16,112,11,7,73
1998,1552,21,Round 21,Round 21,0,1998-08-21,MCG,Essendon,Western Bulldogs,13,12,90,14,17,101
1998,1553,21,Round 21,Round 21,0,1998-08-22,MCG,Richmond,Brisbane,24,11,155,11,12,78
1998,1554,21,Round 21,Round 21,0,1998-08-22,Waverley Park,St Kilda,West Coast,9,9,63,7,13,55
1998,1555,21,Round 21,Round 21,0,1998-08-22,Football Park,Adelaide,North Melbourne,13,14,92,14,21,105
1998,1556,21,Round 21,Round 21,0,1998-08-23,MCG,Collingwood,Carlton,8,15,63,17,16,118
1998,1557,21,Round 21,Round 21,0,1998-08-23,Subiaco Oval,Fremantle,Port Adelaide,10,11,71,19,10,124
1998,1558,21,Round 21,Round 21,0,1998-08-23,Waverley Park,Hawthorn,Geelong,11,18,84,8,15,63
1998,1559,21,Round 21,Round 21,0,1998-08-24,MCG,Melbourne,Sydney,17,12,114,12,11,83
1998,1560,22,Round 22,Round 22,0,1998-08-28,MCG,North Melbourne,Western Bulldogs,17,11,113,16,12,108
1998,1561,22,Round 22,Round 22,0,1998-08-29,MCG,Geelong,Essendon,19,13,127,18,9,117
1998,1562,22,Round 22,Round 22,0,1998-08-29,Waverley Park,Hawthorn,Fremantle,22,17,149,9,6,60
1998,1563,22,Round 22,Round 22,0,1998-08-29,Gabba,Brisbane,St Kilda,12,20,92,13,13,91
1998,1564,22,Round 22,Round 22,0,1998-08-29,Subiaco Oval,West Coast,Adelaide,12,9,81,15,16,106
1998,1565,22,Round 22,Round 22,0,1998-08-30,MCG,Melbourne,Richmond,19,19,133,8,9,57
1998,1566,22,Round 22,Round 22,0,1998-08-30,SCG,Sydney,Collingwood,18,11,119,16,11,107
1998,1567,22,Round 22,Round 22,0,1998-08-30,Football Park,Port Adelaide,Carlton,12,12,84,21,12,138
1998,1568,23,Round 23,Finals Week 1,1,1998-09-04,MCG,North Melbourne,Essendon,11,16,82,8,12,60
1998,1569,23,Round 23,Finals Week 1,1,1998-09-05,MCG,Melbourne,Adelaide,17,13,115,9,13,67
1998,1570,23,Round 23,Finals Week 1,1,1998-09-05,SCG,Sydney,St Kilda,12,17,89,13,9,87
1998,1571,23,Round 23,Finals Week 1,1,1998-09-06,MCG,Western Bulldogs,West Coast,18,13,121,7,9,51
1998,1572,24,Round 24,Semi-Finals,1,1998-09-12,MCG,Melbourne,St Kilda,15,17,107,7,14,56
1998,1573,24,Round 24,Semi-Finals,1,1998-09-12,SCG,Sydney,Adelaide,10,7,67,14,10,94
1998,1574,25,Round 25,Preliminary Finals,1,1998-09-18,MCG,North Melbourne,Melbourne,17,12,114,12,12,84
1998,1575,25,Round 25,Preliminary Finals,1,1998-09-19,MCG,Western Bulldogs,Adelaide,13,15,93,24,17,161
1998,1576,26,Round 26,Grand Final,1,1998-09-26,MCG,North Melbourne,Adelaide,8,22,70,15,15,105
1999,1577,1,Round 1,Round 1,0,1999-03-25,MCG,Essendon,Carlton,16,14,110,9,17,71
1999,1578,1,Round 1,Round 1,0,1999-03-26,MCG,Geelong,North Melbourne,22,9,141,21,9,135
1999,1579,1,Round 1,Round 1,0,1999-03-27,MCG,Melbourne,Richmond,14,20,104,13,9,87
1999,1580,1,Round 1,Round 1,0,1999-03-27,Football Park,Adelaide,Western Bulldogs,12,6,78,13,13,91
1999,1581,1,Round 1,Round 1,0,1999-03-27,Gabba,Brisbane,St Kilda,23,14,152,10,3,63
1999,1582,1,Round 1,Round 1,0,1999-03-28,MCG,Collingwood,Hawthorn,8,11,59,10,14,74
1999,1583,1,Round 1,Round 1,0,1999-03-28,SCG,Sydney,Port Adelaide,12,14,86,17,13,115
1999,1584,1,Round 1,Round 1,0,1999-03-28,Subiaco Oval,Fremantle,West Coast,13,20,98,15,12,102
1999,1585,2,Round 2,Round 2,0,1999-04-01,MCG,North Melbourne,Essendon,15,16,106,22,9,141
1999,1586,2,Round 2,Round 2,0,1999-04-03,MCG,Richmond,Sydney,15,18,108,13,18,96
1999,1587,2,Round 2,Round 2,0,1999-04-03,Princes Park,Western Bulldogs,Geelong,20,14,134,24,11,155
1999,1588,2,Round 2,Round 2,0,1999-04-03,Waverley Park,Hawthorn,Adelaide,8,8,56,8,12,60
1999,1589,2,Round 2,Round 2,0,1999-04-03,Subiaco Oval,West Coast,Brisbane,11,17,83,11,7,73
1999,1590,2,Round 2,Round 2,0,1999-04-04,Football Park,Port Adelaide,Fremantle,17,12,114,15,11,101
1999,1591,2,Round 2,Round 2,0,1999-04-04,Waverley Park,St Kilda,Melbourne,19,16,130,13,6,84
1999,1592,2,Round 2,Round 2,0,1999-04-05,MCG,Carlton,Collingwood,15,22,112,12,11,83
1999,1593,3,Round 3,Round 3,0,1999-04-09,MCG,Richmond,North Melbourne,13,12,90,15,10,100
1999,1594,3,Round 3,Round 3,0,1999-04-10,MCG,Essendon,Sydney,22,17,149,9,14,68
1999,1595,3,Round 3,Round 3,0,1999-04-10,Kardinia Park,Geelong,Melbourne,14,13,97,12,19,91
1999,1596,3,Round 3,Round 3,0,1999-04-10,Gabba,Brisbane,Port Adelaide,11,14,80,15,13,103
1999,1597,3,Round 3,Round 3,0,1999-04-10,Subiaco Oval,Fremantle,Hawthorn,11,12,78,16,16,112
1999,1598,3,Round 3,Round 3,0,1999-04-11,Victoria Park,Collingwood,West Coast,11,9,75,16,15,111
1999,1599,3,Round 3,Round 3,0,1999-04-11,Princes Park,Western Bulldogs,Carlton,15,13,103,15,15,105
1999,1600,3,Round 3,Round 3,0,1999-04-11,Football Park,Adelaide,St Kilda,14,12,96,11,15,81
1999,1601,4,Round 4,Round 4,0,1999-04-16,MCG,Melbourne,Hawthorn,12,13,85,12,12,84
1999,1602,4,Round 4,Round 4,0,1999-04-17,Princes Park,Carlton,Fremantle,19,7,121,14,8,92
1999,1603,4,Round 4,Round 4,0,1999-04-17,MCG,Collingwood,Richmond,14,12,96,22,14,146
1999,1604,4,Round 4,Round 4,0,1999-04-17,Waverley Park,St Kilda,Western Bulldogs,16,11,107,15,9,99
1999,1605,4,Round 4,Round 4,0,1999-04-17,Gabba,Brisbane,Adelaide,17,13,115,8,6,54
1999,1606,4,Round 4,Round 4,0,1999-04-17,SCG,Sydney,North Melbourne,10,12,72,10,10,70
1999,1607,4,Round 4,Round 4,0,1999-04-18,Football Park,Port Adelaide,Geelong,10,14,74,17,13,115
1999,1608,4,Round 4,Round 4,0,1999-04-18,Subiaco Oval,West Coast,Essendon,15,7,97,3,5,23
1999,1609,5,Round 5,Round 5,0,1999-04-23,MCG,Western Bulldogs,Richmond,21,17,143,12,9,81
1999,1610,5,Round 5,Round 5,0,1999-04-24,Princes Park,Carlton,Geelong,9,11,65,17,13,115
1999,1611,5,Round 5,Round 5,0,1999-04-24,Waverley Park,Hawthorn,West Coast,9,14,68,14,10,94
1999,1612,5,Round 5,Round 5,0,1999-04-24,MCG,Melbourne,Port Adelaide,13,12,90,9,12,66
1999,1613,5,Round 5,Round 5,0,1999-04-24,SCG,North Melbourne,St Kilda,14,8,92,13,12,90
1999,1614,5,Round 5,Round 5,0,1999-04-25,Football Park,Adelaide,Sydney,23,17,155,11,8,74
1999,1615,5,Round 5,Round 5,0,1999-04-25,MCG,Essendon,Collingwood,15,18,108,15,10,100
1999,1616,5,Round 5,Round 5,0,1999-04-25,Subiaco Oval,Fremantle,Brisbane,7,11,53,15,18,108
1999,1617,6,Round 6,Round 6,0,1999-04-30,MCG,St Kilda,Carlton,14,15,99,7,16,58
1999,1618,6,Round 6,Round 6,0,1999-05-01,Kardinia Park,Geelong,Hawthorn,14,14,98,14,16,100
1999,1619,6,Round 6,Round 6,0,1999-05-01,MCG,Richmond,Essendon,11,12,78,17,11,113
1999,1620,6,Round 6,Round 6,0,1999-05-01,Gabba,Brisbane,Melbourne,14,9,93,10,10,70
1999,1621,6,Round 6,Round 6,0,1999-05-01,Subiaco Oval,West Coast,Western Bulldogs,18,16,124,7,10,52
1999,1622,6,Round 6,Round 6,0,1999-05-02,Football Park,Adelaide,Port Adelaide,18,7,115,12,15,87
1999,1623,6,Round 6,Round 6,0,1999-05-02,MCG,Collingwood,North Melbourne,16,13,109,21,11,137
1999,1624,6,Round 6,Round 6,0,1999-05-02,SCG,Sydney,Fremantle,15,10,100,11,9,75
1999,1625,7,Round 7,Round 7,0,1999-05-07,MCG,Carlton,Richmond,18,10,118,14,14,98
1999,1626,7,Round 7,Round 7,0,1999-05-08,MCG,Melbourne,Essendon,20,14,134,17,11,113
1999,1627,7,Round 7,Round 7,0,1999-05-08,Waverley Park,St Kilda,West Coast,9,14,68,7,6,48
1999,1628,7,Round 7,Round 7,0,1999-05-08,Gabba,Brisbane,Collingwood,13,18,96,9,8,62
1999,1629,7,Round 7,Round 7,0,1999-05-08,Football Park,Port Adelaide,Western Bulldogs,10,15,75,18,12,120
1999,1630,7,Round 7,Round 7,0,1999-05-09,MCG,North Melbourne,Adelaide,22,9,141,12,13,85
1999,1631,7,Round 7,Round 7,0,1999-05-09,SCG,Sydney,Hawthorn,20,11,131,16,7,103
1999,1632,7,Round 7,Round 7,0,1999-05-09,Subiaco Oval,Fremantle,Geelong,16,20,116,15,9,99
1999,1633,8,Round 8,Round 8,0,1999-05-14,MCG,Essendon,St Kilda,7,9,51,13,16,94
1999,1634,8,Round 8,Round 8,0,1999-05-15,MCG,Collingwood,Fremantle,14,15,99,8,11,59
1999,1635,8,Round 8,Round 8,0,1999-05-15,Princes Park,Western Bulldogs,Melbourne,17,15,117,7,11,53
1999,1636,8,Round 8,Round 8,0,1999-05-15,Waverley Park,Hawthorn,North Melbourne,7,7,49,15,11,101
1999,1637,8,Round 8,Round 8,0,1999-05-15,Football Park,Port Adelaide,Carlton,19,11,125,13,8,86
1999,1638,8,Round 8,Round 8,0,1999-05-16,Kardinia Park,Geelong,Sydney,14,16,100,21,15,141
1999,1639,8,Round 8,Round 8,0,1999-05-16,MCG,Richmond,Brisbane,21,9,135,17,17,119
1999,1640,8,Round 8,Round 8,0,1999-05-16,Subiaco Oval,West Coast,Adelaide,19,12,126,11,6,72
1999,1641,9,Round 9,Round 9,0,1999-05-21,MCG,Collingwood,Western Bulldogs,12,16,88,19,12,126
1999,1642,9,Round 9,Round 9,0,1999-05-22,Princes Park,Carlton,Melbourne,15,7,97,9,10,64
1999,1643,9,Round 9,Round 9,0,1999-05-22,Waverley Park,Hawthorn,Essendon,7,5,47,15,17,107
1999,1644,9,Round 9,Round 9,0,1999-05-22,Football Park,Adelaide,Richmond,9,13,67,12,6,78
1999,1645,9,Round 9,Round 9,0,1999-05-22,Subiaco Oval,Fremantle,North Melbourne,12,14,86,17,14,116
1999,1646,9,Round 9,Round 9,0,1999-05-23,Waverley Park,St Kilda,Port Adelaide,18,11,119,7,15,57
1999,1647,9,Round 9,Round 9,0,1999-05-23,Gabba,Brisbane,Geelong,22,12,144,11,21,87
1999,1648,9,Round 9,Round 9,0,1999-05-23,SCG,Sydney,West Coast,11,15,81,14,10,94
1999,1649,10,Round 10,Round 10,0,1999-06-04,MCG,Melbourne,Fremantle,13,12,90,22,12,144
1999,1650,10,Round 10,Round 10,0,1999-06-04,Football Park,Adelaide,Essendon,8,13,61,16,13,109
1999,1651,10,Round 10,Round 10,0,1999-06-05,Kardinia Park,Geelong,St Kilda,16,12,108,18,10,118
1999,1652,10,Round 10,Round 10,0,1999-06-05,MCG,Richmond,Hawthorn,11,15,81,12,15,87
1999,1653,10,Round 10,Round 10,0,1999-06-05,Gabba,Brisbane,Western Bulldogs,6,8,44,9,12,66
1999,1654,10,Round 10,Round 10,0,1999-06-06,MCG,North Melbourne,Port Adelaide,20,13,133,18,18,126
1999,1655,10,Round 10,Round 10,0,1999-06-06,SCG,Sydney,Collingwood,22,13,145,14,10,94
1999,1656,10,Round 10,Round 10,0,1999-06-06,Subiaco Oval,West Coast,Carlton,12,12,84,15,11,101
1999,1657,11,Round 11,Round 11,0,1999-06-11,MCG,Essendon,Geelong,21,11,137,15,14,104
1999,1658,11,Round 11,Round 11,0,1999-06-12,Princes Park,Carlton,Brisbane,12,6,78,13,16,94
1999,1659,11,Round 11,Round 11,0,1999-06-12,Waverley Park,St Kilda,Sydney,10,13,73,15,12,102
1999,1660,11,Round 11,Round 11,0,1999-06-12,Football Park,Port Adelaide,Richmond,4,8,32,3,12,30
1999,1661,11,Round 11,Round 11,0,1999-06-13,Subiaco Oval,Fremantle,Adelaide,18,14,122,12,11,83
1999,1662,11,Round 11,Round 11,0,1999-06-13,Princes Park,Western Bulldogs,Hawthorn,10,16,76,11,10,76
1999,1663,11,Round 11,Round 11,0,1999-06-14,MCG,Collingwood,Melbourne,11,12,78,13,11,89
1999,1664,11,Round 11,Round 11,0,1999-06-14,SCG,North Melbourne,West Coast,12,12,84,9,10,64
1999,1665,12,Round 12,Round 12,0,1999-06-18,MCG,Richmond,Geelong,15,11,101,9,12,66
1999,1666,12,Round 12,Round 12,0,1999-06-19,Waverley Park,Hawthorn,St Kilda,17,7,109,14,12,96
1999,1667,12,Round 12,Round 12,0,1999-06-19,Princes Park,Western Bulldogs,Fremantle,17,13,115,11,13,79
1999,1668,12,Round 12,Round 12,0,1999-06-19,Gabba,Brisbane,Essendon,9,17,71,13,11,89
1999,1669,12,Round 12,Round 12,0,1999-06-19,Football Park,Adelaide,Collingwood,14,15,99,14,10,94
1999,1670,12,Round 12,Round 12,0,1999-06-20,Princes Park,Carlton,Sydney,8,13,61,12,16,88
1999,1671,12,Round 12,Round 12,0,1999-06-20,MCG,Melbourne,North Melbourne,14,8,92,12,21,93
1999,1672,12,Round 12,Round 12,0,1999-06-20,Subiaco Oval,West Coast,Port Adelaide,21,11,137,11,6,72
1999,1673,13,Round 13,Round 13,0,1999-06-25,MCG,Essendon,Western Bulldogs,10,20,80,11,10,76
1999,1674,13,Round 13,Round 13,0,1999-06-26,Kardinia Park,Geelong,West Coast,9,14,68,16,16,112
1999,1675,13,Round 13,Round 13,0,1999-06-26,Waverley Park,St Kilda,Collingwood,11,16,82,15,13,103
1999,1676,13,Round 13,Round 13,0,1999-06-26,MCG,North Melbourne,Carlton,13,11,89,8,5,53
1999,1677,13,Round 13,Round 13,0,1999-06-26,Football Park,Port Adelaide,Hawthorn,8,17,65,6,9,45
1999,1678,13,Round 13,Round 13,0,1999-06-27,MCG,Melbourne,Adelaide,16,13,109,13,13,91
1999,1679,13,Round 13,Round 13,0,1999-06-27,SCG,Sydney,Brisbane,15,8,98,20,13,133
1999,1680,13,Round 13,Round 13,0,1999-06-27,Subiaco Oval,Fremantle,Richmond,19,12,126,19,13,127
1999,1681,14,Round 14,Round 14,0,1999-07-02,MCG,Collingwood,Port Adelaide,13,9,87,12,16,88
1999,1682,14,Round 14,Round 14,0,1999-07-03,MCG,North Melbourne,Brisbane,15,12,102,15,10,100
1999,1683,14,Round 14,Round 14,0,1999-07-03,Waverley Park,St Kilda,Richmond,13,18,96,8,7,55
1999,1684,14,Round 14,Round 14,0,1999-07-03,Subiaco Oval,West Coast,Melbourne,16,16,112,11,11,77
1999,1685,14,Round 14,Round 14,0,1999-07-04,MCG,Essendon,Fremantle,16,12,108,10,12,72
1999,1686,14,Round 14,Round 14,0,1999-07-04,Waverley Park,Hawthorn,Carlton,7,13,55,13,11,89
1999,1687,14,Round 14,Round 14,0,1999-07-04,SCG,Sydney,Western Bulldogs,14,17,101,18,15,123
1999,1688,14,Round 14,Round 14,0,1999-07-04,Football Park,Adelaide,Geelong,25,9,159,14,12,96
1999,1689,15,Round 15,Round 15,0,1999-07-09,MCG,Richmond,West Coast,16,8,104,11,9,75
1999,1690,15,Round 15,Round 15,0,1999-07-10,Princes Park,Carlton,Adelaide,20,16,136,13,10,88
1999,1691,15,Round 15,Round 15,0,1999-07-10,Kardinia Park,Geelong,Collingwood,19,14,128,19,11,125
1999,1692,15,Round 15,Round 15,0,1999-07-10,MCG,Melbourne,Sydney,10,14,74,18,17,125
1999,1693,15,Round 15,Round 15,0,1999-07-10,Gabba,Brisbane,Hawthorn,13,14,92,9,7,61
1999,1694,15,Round 15,Round 15,0,1999-07-10,Subiaco Oval,Fremantle,St Kilda,16,11,107,12,12,84
1999,1695,15,Round 15,Round 15,0,1999-07-11,Football Park,Port Adelaide,Essendon,14,15,99,9,8,62
1999,1696,15,Round 15,Round 15,0,1999-07-11,MCG,Western Bulldogs,North Melbourne,23,12,150,16,12,108
1999,1697,16,Round 16,Round 16,0,1999-07-16,MCG,Richmond,Melbourne,15,17,107,13,4,82
1999,1698,16,Round 16,Round 16,0,1999-07-17,Waverley Park,St Kilda,Brisbane,10,8,68,16,11,107
